timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T00:12:03.829020,8846,0.8046539127826691,yolov5n,53.2,2,0.05800604820251465,519.1644785404205,2094.1600580215454,-2590.5151479695182
2025-10-20T00:12:01.414230,8830,0.7466622988382975,yolov5n,59.6,3,0.4935753345489502,517.7488052845001,2091.7452216148376,-2583.4947803822197
2025-10-20T00:12:01.527502,8831,0.8550695180892944,yolov5n,49.7,1,0.08034300804138184,517.7980217933655,2091.858533143997,-2583.6324554612133
2025-10-20T00:12:01.864762,8832,0.6523949901262919,yolov5n,57.9,15,0.303699254989624,518.0779535770416,2092.195799589157,-2585.2347875078995
2025-10-20T00:12:01.938294,8833,0.640262504418691,yolov5n,54.9,3,0.055368661880493164,518.0902123451233,2092.2693309783936,-2585.3082137727215
2025-10-20T00:12:02.004544,8834,0.4483430286248525,yolov5n,50.0,3,0.041486501693725586,518.0937740802765,2092.3355808258057,-2585.982853615712
2025-10-20T00:12:02.075185,8835,0.7945889830589294,yolov5n,49.1,1,0.04488825798034668,518.0976750850677,2092.406224489212,-2585.19120095649
2025-10-20T00:12:02.194780,8836,0.7497608661651611,yolov5n,56.2,2,0.09535503387451172,518.160183429718,2092.5258185863495,-2585.548570484094
2025-10-20T00:12:02.287459,8837,0.5787786096334457,yolov5n,47.5,6,0.05485987663269043,518.1905794143677,2092.618476629257,-2585.871532511894
2025-10-20T00:12:00.009878,8823,0.8574645519256592,yolov5n,60.8,2,0.31078052520751953,516.7865631580353,2090.340917825699,-2578.572772308014
2025-10-20T00:12:00.497672,8824,0.6031390087945121,yolov5n,57.4,7,0.443378210067749,517.2127604484558,2090.8287041187286,-2580.9580821722634
2025-10-20T00:12:00.574208,8825,0.5863016214635637,yolov5n,51.2,9,0.04900193214416504,517.2270691394806,2090.9052472114563,-2581.046462943175
2025-10-20T00:12:00.660587,8826,0.6022976934909821,yolov5n,48.0,4,0.05969691276550293,517.2520978450775,2090.991621017456,-2581.1556102739887
2025-10-20T00:12:00.746846,8827,0.7132779359817505,yolov5n,50.0,1,0.059602975845336914,517.2744920253754,2091.0778844356537,-2581.1566008210166
2025-10-20T00:12:00.812976,8828,0.6145394146442413,yolov5n,54.4,2,0.047278642654418945,517.2761521339417,2091.1439542770386,-2581.2636398768846
2025-10-20T00:12:00.877173,8829,0.5916508227586746,yolov5n,47.8,10,0.04419445991516113,517.2690033912659,2091.208198785782,-2581.250784791135
2025-10-20T00:12:03.919806,8847,0.41946350038051605,yolov5n,50.7,2,0.05670738220214844,519.189599275589,2094.250826358795,-2591.7507688180076
2025-10-20T00:12:04.005457,8848,0.6428747177124023,yolov5n,56.3,3,0.06090068817138672,519.2099454402924,2094.3364872932434,-2590.904261436613
2025-10-20T00:12:04.090666,8849,0.6622809171676636,yolov5n,50.0,6,0.05799365043640137,519.2342567443848,2094.4217002391815,-2591.0064116360636
2025-10-20T00:12:04.184126,8850,0,yolov5n,54.3,0,0.06381916999816895,519.2590165138245,2094.5151393413544,-2596.292481276651
2025-10-20T00:12:04.275767,8851,0.48701711211885723,yolov5n,49.6,7,0.05665135383605957,519.2829849720001,2094.606802225113,-2591.5421620668217
2025-10-20T00:12:04.789295,8852,0.8954188426335653,yolov5n,57.6,3,0.4528977870941162,519.7298197746277,2095.120332956314,-2593.251086384
2025-10-20T00:12:05.054227,8853,0.7767075300216675,yolov5n,57.0,1,0.21019721031188965,519.9295256137848,2095.3852667808533,-2594.368325893869
2025-10-20T00:11:57.571444,8811,0.855625718832016,yolov5n,52.6,2,0.1118466854095459,515.1485602855682,2087.9024572372437,-2570.3846049687786
2025-10-20T00:11:57.654506,8812,0.7877194285392761,yolov5n,52.3,1,0.05087685585021973,515.1642045974731,2087.985539674759,-2570.530732740375
2025-10-20T00:11:57.726175,8813,0.7750858068466187,yolov5n,55.4,6,0.05163264274597168,515.1682918071747,2088.057209968567,-2570.563802390139
2025-10-20T00:11:57.829849,8814,0.682202955087026,yolov5n,46.4,3,0.0675199031829834,515.1975541114807,2088.1608867645264,-2570.8029966171175
2025-10-20T00:11:57.923511,8815,0.6007129848003387,yolov5n,50.0,7,0.05667543411254883,515.2264883518219,2088.254549741745,-2571.029157644439
